rank,feature_id,frequency_score,active_ratio,mean_activation,std_activation
59,9010,1.0,1.0,0.35381802916526794,0.1928931176662445
60,5062,1.0,1.0,0.3515312373638153,0.33309322595596313
61,6750,1.0,1.0,0.3511676788330078,0.30208465456962585
62,4965,1.0,1.0,0.35066431760787964,0.25828051567077637
63,4244,1.0,1.0,0.3461087942123413,0.36489051580429077
64,7588,1.0,1.0,0.33790820837020874,0.16982993483543396
65,133,1.0,1.0,0.33726322650909424,0.20376957952976227
66,9250,1.0,1.0,0.336349219083786,0.2812994122505188
67,3140,1.0,1.0,0.3338131606578827,0.21935142576694489
68,5471,1.0,1.0,0.3318931758403778,0.20889778435230255
69,2906,1.0,1.0,0.33006882667541504,0.22820207476615906
70,2543,1.0,1.0,0.3282180726528168,0.16119717061519623
71,8461,1.0,1.0,0.3167193531990051,0.19172552227973938
72,8635,1.0,1.0,0.3120763301849365,0.21917973458766937
73,7178,1.0,1.0,0.30483153462409973,0.21123746037483215
74,1258,1.0,1.0,0.3002077639102936,0.13485898077487946
75,8741,1.0,1.0,0.29469922184944153,0.16780522465705872
76,2221,1.0,1.0,0.29274997115135193,0.23963826894760132
77,2660,1.0,1.0,0.2909659445285797,0.1666078120470047
78,8129,1.0,1.0,0.29064786434173584,0.24077776074409485
79,8927,1.0,1.0,0.2850780487060547,0.14679069817066193
80,9914,1.0,1.0,0.2828401029109955,0.2388237565755844
81,3067,1.0,1.0,0.28176477551460266,0.1341651827096939
82,2382,1.0,1.0,0.2775478959083557,0.1840353012084961
83,6190,1.0,1.0,0.27566206455230713,0.18492566049098969
84,8863,1.0,1.0,0.272530198097229,0.24870459735393524
85,5579,1.0,1.0,0.26377955079078674,0.13526012003421783
86,8631,1.0,1.0,0.2575259506702423,0.1383563131093979
87,2946,1.0,1.0,0.2523612082004547,0.20130164921283722
88,2291,1.0,1.0,0.25004395842552185,0.23762544989585876
89,5681,1.0,1.0,0.2468823343515396,0.19621942937374115
90,1460,1.0,1.0,0.24393008649349213,0.14423251152038574
91,10029,1.0,1.0,0.24155142903327942,0.1496022641658783
92,6018,1.0,1.0,0.23810425400733948,0.15777970850467682
93,1191,1.0,1.0,0.23518560826778412,0.18294939398765564
94,4080,1.0,1.0,0.23188632726669312,0.1394822746515274
95,7767,1.0,1.0,0.23066389560699463,0.11662665009498596
96,7945,1.0,1.0,0.22638548910617828,0.19014739990234375
97,7059,1.0,1.0,0.22484464943408966,0.17327874898910522
98,6620,1.0,1.0,0.22284656763076782,0.20601561665534973
99,5837,1.0,1.0,0.2151440531015396,0.13703535497188568
100,72,1.0,1.0,0.2046048790216446,0.16000697016716003
101,6289,1.0,1.0,0.19750788807868958,0.11760935932397842
102,8870,1.0,1.0,0.1961679309606552,0.14344355463981628
103,7744,1.0,1.0,0.1917770802974701,0.1598280370235443
104,4445,1.0,1.0,0.1869882494211197,0.1428048312664032
105,7978,1.0,1.0,0.18253684043884277,0.12336878478527069
106,5488,1.0,1.0,0.16209548711776733,0.10687729716300964
107,559,1.0,1.0,0.15415512025356293,0.07591728121042252
108,1368,1.0,1.0,0.1410229355096817,0.09992700815200806
109,413,1.0,1.0,0.11770686507225037,0.07964736968278885
110,10179,0.9990000128746033,0.9990000128746033,0.7593352794647217,0.429208904504776
111,3856,0.9990000128746033,0.9990000128746033,0.7058181762695312,0.2800074815750122
112,8305,0.9990000128746033,0.9990000128746033,0.6816179156303406,0.466598778963089
113,8268,0.9990000128746033,0.9990000128746033,0.5184614658355713,0.3368239104747772
114,598,0.9990000128746033,0.9990000128746033,0.509488046169281,0.3331605792045593
115,326,0.9990000128746033,0.9990000128746033,0.413415789604187,0.26408302783966064
116,4242,0.9990000128746033,0.9990000128746033,0.40780678391456604,0.36405614018440247
117,7238,0.9990000128746033,0.9990000128746033,0.38564789295196533,0.2760893404483795
118,84,0.9990000128746033,0.9990000128746033,0.3819403648376465,0.2785603404045105
119,3230,0.9990000128746033,0.9990000128746033,0.3612269461154938,0.22029626369476318
120,8554,0.9990000128746033,0.9990000128746033,0.3529243767261505,0.20935839414596558
121,5928,0.9990000128746033,0.9990000128746033,0.3243488073348999,0.29188045859336853
122,3709,0.9990000128746033,0.9990000128746033,0.3119365870952606,0.22977571189403534
123,3429,0.9990000128746033,0.9990000128746033,0.3036952018737793,0.21419064700603485
124,9603,0.9990000128746033,0.9990000128746033,0.287433922290802,0.15528663992881775
125,4721,0.9990000128746033,0.9990000128746033,0.24130098521709442,0.2533969283103943
126,300,0.9990000128746033,0.9990000128746033,0.2395717203617096,0.14733226597309113
127,5480,0.9990000128746033,0.9990000128746033,0.23779132962226868,0.16373983025550842
128,870,0.9990000128746033,0.9990000128746033,0.23299437761306763,0.21913091838359833
129,10127,0.9990000128746033,0.9990000128746033,0.23064646124839783,0.16141223907470703
130,6086,0.9990000128746033,0.9990000128746033,0.2248009592294693,0.15544493496418
131,7894,0.9990000128746033,0.9990000128746033,0.21606747806072235,0.19170832633972168
132,1822,0.9990000128746033,0.9990000128746033,0.21572573482990265,0.14457997679710388
133,9253,0.9990000128746033,0.9990000128746033,0.20229193568229675,0.15368744730949402
134,3730,0.9990000128746033,0.9990000128746033,0.1944068819284439,0.1439470648765564
135,7014,0.9990000128746033,0.9990000128746033,0.1874559223651886,0.12117274105548859
136,3107,0.9990000128746033,0.9990000128746033,0.1865382194519043,0.15268927812576294
137,5717,0.9990000128746033,0.9990000128746033,0.16593009233474731,0.12957052886486053
138,877,0.9990000128746033,0.9990000128746033,0.13883434236049652,0.13048158586025238
139,2313,0.9980000257492065,0.9980000257492065,1.2343369722366333,0.6095619201660156
140,5535,0.9980000257492065,0.9980000257492065,0.592836856842041,0.36375051736831665
141,1424,0.9980000257492065,0.9980000257492065,0.581299901008606,0.31132352352142334
142,7515,0.9980000257492065,0.9980000257492065,0.4317055344581604,0.38343408703804016
143,1904,0.9980000257492065,0.9980000257492065,0.41307559609413147,0.25243833661079407
144,5894,0.9980000257492065,0.9980000257492065,0.378807008266449,0.2586977481842041
145,7532,0.9980000257492065,0.9980000257492065,0.33488959074020386,0.2326396107673645
146,272,0.9980000257492065,0.9980000257492065,0.3313111960887909,0.24883654713630676
147,5166,0.9980000257492065,0.9980000257492065,0.29713907837867737,0.22717690467834473
148,9748,0.9980000257492065,0.9980000257492065,0.29125210642814636,0.18741483986377716
149,6433,0.9980000257492065,0.9980000257492065,0.24759672582149506,0.1478024572134018
150,8423,0.9980000257492065,0.9980000257492065,0.24194654822349548,0.19575205445289612
151,10145,0.9980000257492065,0.9980000257492065,0.22676017880439758,0.21183447539806366
152,6503,0.9980000257492065,0.9980000257492065,0.19847472012043,0.19840285181999207
153,3493,0.9980000257492065,0.9980000257492065,0.18551278114318848,0.1284249871969223
154,7197,0.9980000257492065,0.9980000257492065,0.18417423963546753,0.1319083571434021
155,9072,0.9980000257492065,0.9980000257492065,0.15932102501392365,0.15304289758205414
156,10104,0.9980000257492065,0.9980000257492065,0.1539120227098465,0.10019270330667496
157,361,0.9980000257492065,0.9980000257492065,0.15206962823867798,0.10434909909963608
158,10225,0.9980000257492065,0.9980000257492065,0.1407751739025116,0.08659017831087112
159,331,0.9980000257492065,0.9980000257492065,0.11951970309019089,0.07270029187202454
160,1939,0.996999979019165,0.996999979019165,0.3436829447746277,0.2502520680427551
161,9735,0.996999979019165,0.996999979019165,0.32547205686569214,0.2504761219024658
162,927,0.996999979019165,0.996999979019165,0.2865779995918274,0.2202492505311966
163,6318,0.996999979019165,0.996999979019165,0.26893743872642517,0.24624133110046387
164,1997,0.996999979019165,0.996999979019165,0.2637161910533905,0.1961802989244461
165,2893,0.996999979019165,0.996999979019165,0.25358957052230835,0.17645476758480072
166,7628,0.996999979019165,0.996999979019165,0.2408805638551712,0.30587759613990784
167,2762,0.996999979019165,0.996999979019165,0.22587528824806213,0.1615058034658432
168,4473,0.996999979019165,0.996999979019165,0.22138498723506927,0.14044427871704102
169,1263,0.996999979019165,0.996999979019165,0.21195021271705627,0.1902598738670349
170,4989,0.996999979019165,0.996999979019165,0.19964341819286346,0.13274675607681274
171,8205,0.996999979019165,0.996999979019165,0.19827255606651306,0.12667301297187805
172,44,0.996999979019165,0.996999979019165,0.18843646347522736,0.14420130848884583
173,8435,0.996999979019165,0.996999979019165,0.18425646424293518,0.1478106528520584
174,3228,0.996999979019165,0.996999979019165,0.17825469374656677,0.11316881328821182
175,4563,0.996999979019165,0.996999979019165,0.15310560166835785,0.17042049765586853
176,645,0.9959999918937683,0.9959999918937683,0.544293224811554,0.3725348711013794
177,9642,0.9959999918937683,0.9959999918937683,0.46016302704811096,0.46722307801246643
178,5815,0.9959999918937683,0.9959999918937683,0.34898141026496887,0.33855390548706055
179,8668,0.9959999918937683,0.9959999918937683,0.31739065051078796,0.2649472951889038
180,180,0.9959999918937683,0.9959999918937683,0.30506715178489685,0.25344619154930115
181,4785,0.9959999918937683,0.9959999918937683,0.2992425560951233,0.23463164269924164
182,6606,0.9959999918937683,0.9959999918937683,0.25426095724105835,0.16989201307296753
183,8247,0.9959999918937683,0.9959999918937683,0.23615185916423798,0.245231494307518
184,6902,0.9959999918937683,0.9959999918937683,0.23171710968017578,0.13257218897342682
185,482,0.9959999918937683,0.9959999918937683,0.18995749950408936,0.13680151104927063
186,2199,0.9959999918937683,0.9959999918937683,0.188616544008255,0.1212596520781517
187,281,0.9959999918937683,0.9959999918937683,0.18808969855308533,0.12758997082710266
188,8365,0.9959999918937683,0.9959999918937683,0.18135148286819458,0.14525023102760315
189,8502,0.9959999918937683,0.9959999918937683,0.17484353482723236,0.11648344993591309
190,4854,0.9950000047683716,0.9950000047683716,0.4369877874851227,0.2956234812736511
191,2355,0.9950000047683716,0.9950000047683716,0.4182452857494354,0.4022180438041687
192,7879,0.9950000047683716,0.9950000047683716,0.33787912130355835,0.35073214769363403
193,933,0.9950000047683716,0.9950000047683716,0.28025683760643005,0.1799706667661667
194,1059,0.9950000047683716,0.9950000047683716,0.2479383945465088,0.14281590282917023
195,5790,0.9950000047683716,0.9950000047683716,0.18293854594230652,0.14688730239868164
196,8766,0.9950000047683716,0.9950000047683716,0.1733786016702652,0.13121992349624634
197,4118,0.9950000047683716,0.9950000047683716,0.15487243235111237,0.15998044610023499
198,3762,0.9950000047683716,0.9950000047683716,0.15074747800827026,0.12238817662000656
199,9154,0.9950000047683716,0.9950000047683716,0.14384718239307404,0.1305433213710785
200,3532,0.9950000047683716,0.9950000047683716,0.11487431824207306,0.07678390294313431
201,1726,0.9950000047683716,0.9950000047683716,0.09641160815954208,0.07775256037712097
202,1969,0.9940000176429749,0.9940000176429749,0.45210662484169006,0.27808475494384766
203,2030,0.9940000176429749,0.9940000176429749,0.3729111850261688,0.33839112520217896
204,116,0.9940000176429749,0.9940000176429749,0.36202970147132874,0.35135477781295776
205,6292,0.9940000176429749,0.9940000176429749,0.2918543815612793,0.2715226411819458
206,6410,0.9940000176429749,0.9940000176429749,0.2862687408924103,0.19721700251102448
207,4712,0.9940000176429749,0.9940000176429749,0.2667403221130371,0.23314251005649567
208,8125,0.9940000176429749,0.9940000176429749,0.22526077926158905,0.2005353569984436
209,4138,0.9940000176429749,0.9940000176429749,0.1712174266576767,0.18183457851409912
210,924,0.9940000176429749,0.9940000176429749,0.13720998167991638,0.12100158631801605
211,8739,0.9929999709129333,0.9929999709129333,0.4925563931465149,0.3803081512451172
212,11,0.9929999709129333,0.9929999709129333,0.24762795865535736,0.21156352758407593
213,9844,0.9929999709129333,0.9929999709129333,0.2305392026901245,0.1981295943260193
214,7747,0.9929999709129333,0.9929999709129333,0.2267255038022995,0.22467045485973358
215,5756,0.9929999709129333,0.9929999709129333,0.15783488750457764,0.1652344912290573
216,9031,0.9929999709129333,0.9929999709129333,0.15035998821258545,0.1025959923863411
217,8924,0.9929999709129333,0.9929999709129333,0.14321047067642212,0.11997991800308228
218,2591,0.9929999709129333,0.9929999709129333,0.13696585595607758,0.0953105017542839
219,252,0.9929999709129333,0.9929999709129333,0.13472481071949005,0.11646349728107452
220,6036,0.9919999837875366,0.9919999837875366,0.3227584958076477,0.27596819400787354
221,5702,0.9919999837875366,0.9919999837875366,0.25146815180778503,0.24975457787513733
222,1353,0.9919999837875366,0.9919999837875366,0.20813515782356262,0.18095198273658752
223,8544,0.9919999837875366,0.9919999837875366,0.20691969990730286,0.13780349493026733
224,3610,0.9919999837875366,0.9919999837875366,0.19228419661521912,0.13195690512657166
225,9068,0.9919999837875366,0.9919999837875366,0.18865671753883362,0.1576644480228424
226,7088,0.9919999837875366,0.9919999837875366,0.18349166214466095,0.14957846701145172
227,9693,0.9919999837875366,0.9919999837875366,0.17510788142681122,0.1887696236371994
228,3165,0.9919999837875366,0.9919999837875366,0.1372188925743103,0.10668624192476273
229,3655,0.9909999966621399,0.9909999966621399,0.3499830961227417,0.31447649002075195
230,5249,0.9909999966621399,0.9909999966621399,0.2974390685558319,0.2639070749282837
231,4385,0.9909999966621399,0.9909999966621399,0.2727615237236023,0.20527571439743042
232,610,0.9909999966621399,0.9909999966621399,0.2525717318058014,0.27109166979789734
233,6977,0.9909999966621399,0.9909999966621399,0.23256205022335052,0.21764446794986725
234,1229,0.9909999966621399,0.9909999966621399,0.23225268721580505,0.22175142168998718
235,734,0.9909999966621399,0.9909999966621399,0.20653988420963287,0.2283945530653
236,7282,0.9909999966621399,0.9909999966621399,0.20320060849189758,0.20026078820228577
237,6560,0.9909999966621399,0.9909999966621399,0.19814814627170563,0.1771070957183838
238,3727,0.9909999966621399,0.9909999966621399,0.19424624741077423,0.2375311553478241
239,1359,0.9909999966621399,0.9909999966621399,0.1918298453092575,0.1437666118144989
240,2652,0.9909999966621399,0.9909999966621399,0.18776927888393402,0.13356198370456696
241,2484,0.9909999966621399,0.9909999966621399,0.15180407464504242,0.11459997296333313
242,3375,0.9909999966621399,0.9909999966621399,0.13869521021842957,0.1374761015176773
243,9885,0.9900000095367432,0.9900000095367432,0.3966251015663147,0.4051152467727661
244,7883,0.9900000095367432,0.9900000095367432,0.26050224900245667,0.2651359736919403
245,2485,0.9900000095367432,0.9900000095367432,0.22353537380695343,0.24696612358093262
246,5950,0.9900000095367432,0.9900000095367432,0.199896439909935,0.2384834587574005
247,9096,0.9900000095367432,0.9900000095367432,0.19538091123104095,0.18814602494239807
248,5417,0.9900000095367432,0.9900000095367432,0.18679387867450714,0.17992974817752838
249,1907,0.9900000095367432,0.9900000095367432,0.13529366254806519,0.10131587833166122
250,5362,0.9900000095367432,0.9900000095367432,0.10257113724946976,0.07078076899051666
251,2664,0.9900000095367432,0.9900000095367432,0.09031026065349579,0.06702317297458649
252,9624,0.9890000224113464,0.9890000224113464,0.3441278040409088,0.26238641142845154
253,5725,0.9890000224113464,0.9890000224113464,0.286255806684494,0.2725178301334381
254,9430,0.9890000224113464,0.9890000224113464,0.2802216112613678,0.35907965898513794
255,1948,0.9890000224113464,0.9890000224113464,0.2776240110397339,0.2621501684188843
256,9297,0.9890000224113464,0.9890000224113464,0.23842084407806396,0.1760409027338028
257,701,0.9890000224113464,0.9890000224113464,0.21541105210781097,0.1390177309513092
258,1543,0.9890000224113464,0.9890000224113464,0.18921668827533722,0.18268601596355438
259,3818,0.9890000224113464,0.9890000224113464,0.18614906072616577,0.14406238496303558
260,1793,0.9890000224113464,0.9890000224113464,0.1585419774055481,0.11312995851039886
261,7832,0.9890000224113464,0.9890000224113464,0.15050245821475983,0.11146607249975204
262,9522,0.9890000224113464,0.9890000224113464,0.14382286369800568,0.10017698258161545
263,357,0.9890000224113464,0.9890000224113464,0.12595197558403015,0.1162693127989769
264,4363,0.9890000224113464,0.9890000224113464,0.12290561944246292,0.09713219106197357
265,7941,0.9879999756813049,0.9879999756813049,0.22890032827854156,0.20913253724575043
266,9957,0.9879999756813049,0.9879999756813049,0.21421529352664948,0.2673942446708679
267,9684,0.9879999756813049,0.9879999756813049,0.20846568048000336,0.18009455502033234
268,2764,0.9879999756813049,0.9879999756813049,0.192432701587677,0.19064810872077942
269,8999,0.9879999756813049,0.9879999756813049,0.17025905847549438,0.17795437574386597
270,4231,0.9879999756813049,0.9879999756813049,0.1504795402288437,0.14516231417655945
271,6372,0.9879999756813049,0.9879999756813049,0.14486391842365265,0.14393728971481323
272,3946,0.9879999756813049,0.9879999756813049,0.14237648248672485,0.12183244526386261
273,4491,0.9879999756813049,0.9879999756813049,0.11002060025930405,0.06607075035572052
274,4214,0.9879999756813049,0.9879999756813049,0.1090022623538971,0.1244998499751091
275,5274,0.9869999885559082,0.9869999885559082,0.2659778594970703,0.20777864754199982
276,5940,0.9869999885559082,0.9869999885559082,0.24092917144298553,0.17291831970214844
277,4483,0.9869999885559082,0.9869999885559082,0.2306807041168213,0.19042767584323883
278,2038,0.9869999885559082,0.9869999885559082,0.2043057382106781,0.17611171305179596
279,2975,0.9869999885559082,0.9869999885559082,0.18174046277999878,0.17073954641819
280,8799,0.9869999885559082,0.9869999885559082,0.15278840065002441,0.13726702332496643
281,5789,0.9869999885559082,0.9869999885559082,0.13586804270744324,0.1118651032447815
282,516,0.9869999885559082,0.9869999885559082,0.12753474712371826,0.12964917719364166
283,448,0.9869999885559082,0.9869999885559082,0.124240942299366,0.13175152242183685
284,287,0.9860000014305115,0.9860000014305115,0.2840192914009094,0.25351303815841675
285,2775,0.9860000014305115,0.9860000014305115,0.2456795871257782,0.2082035392522812
286,5012,0.9860000014305115,0.9860000014305115,0.20376525819301605,0.20029382407665253
287,1851,0.9860000014305115,0.9860000014305115,0.20248208940029144,0.2665640413761139
288,7587,0.9860000014305115,0.9860000014305115,0.19455495476722717,0.16381119191646576
289,6895,0.9860000014305115,0.9860000014305115,0.14854906499385834,0.14647690951824188
290,6021,0.9860000014305115,0.9860000014305115,0.1480543166399002,0.13346777856349945
291,1836,0.9860000014305115,0.9860000014305115,0.13365860283374786,0.11027339100837708
292,5733,0.9850000143051147,0.9850000143051147,0.2635915279388428,0.2181839644908905
293,9544,0.9850000143051147,0.9850000143051147,0.22243766486644745,0.2234726995229721
294,2731,0.9850000143051147,0.9850000143051147,0.20841212570667267,0.16895030438899994
295,5778,0.9850000143051147,0.9850000143051147,0.19851741194725037,0.17433185875415802
296,2310,0.9850000143051147,0.9850000143051147,0.15423139929771423,0.15650343894958496
297,1670,0.9850000143051147,0.9850000143051147,0.14209923148155212,0.12309437990188599
298,3472,0.9850000143051147,0.9850000143051147,0.14016538858413696,0.177322655916214
299,7420,0.9850000143051147,0.9850000143051147,0.1301897168159485,0.11723849177360535
300,3963,0.9850000143051147,0.9850000143051147,0.1245887354016304,0.10333490371704102
301,9177,0.9850000143051147,0.9850000143051147,0.10866842418909073,0.09338399022817612
302,4484,0.984000027179718,0.984000027179718,0.20224949717521667,0.1690472811460495
303,7733,0.984000027179718,0.984000027179718,0.15673474967479706,0.16344614326953888
304,8160,0.984000027179718,0.984000027179718,0.15316420793533325,0.15212133526802063
305,8041,0.984000027179718,0.984000027179718,0.14753013849258423,0.11495935171842575
306,7998,0.984000027179718,0.984000027179718,0.13361278176307678,0.10745181888341904
307,6907,0.984000027179718,0.984000027179718,0.09236249327659607,0.0786045640707016
308,6022,0.9829999804496765,0.9829999804496765,0.22586336731910706,0.27791956067085266
309,5620,0.9829999804496765,0.9829999804496765,0.21854586899280548,0.21689414978027344
310,3404,0.9829999804496765,0.9829999804496765,0.21010461449623108,0.1627947837114334
311,412,0.9829999804496765,0.9829999804496765,0.17554165422916412,0.2016414850950241
312,640,0.9829999804496765,0.9829999804496765,0.16250202059745789,0.14234568178653717
313,2244,0.9829999804496765,0.9829999804496765,0.10377731919288635,0.06967666745185852
314,3035,0.9819999933242798,0.9819999933242798,0.3762766122817993,0.34988832473754883
315,7586,0.9819999933242798,0.9819999933242798,0.32420554757118225,0.32675406336784363
316,1684,0.9819999933242798,0.9819999933242798,0.3087059259414673,0.32853344082832336
317,531,0.9819999933242798,0.9819999933242798,0.24210283160209656,0.24942192435264587
318,8804,0.9819999933242798,0.9819999933242798,0.23301218450069427,0.29548195004463196
319,6826,0.9819999933242798,0.9819999933242798,0.2281574159860611,0.18016858398914337
320,5821,0.9819999933242798,0.9819999933242798,0.18976682424545288,0.15686249732971191
321,4754,0.9819999933242798,0.9819999933242798,0.120207279920578,0.12320998311042786
322,2427,0.9819999933242798,0.9819999933242798,0.0770300105214119,0.05878700688481331
323,1669,0.9810000061988831,0.9810000061988831,0.2782367467880249,0.2912430763244629
324,3508,0.9810000061988831,0.9810000061988831,0.25934314727783203,0.25242745876312256
325,6006,0.9810000061988831,0.9810000061988831,0.18501244485378265,0.22396904230117798
326,5126,0.9810000061988831,0.9810000061988831,0.17405150830745697,0.17392678558826447
327,8031,0.9810000061988831,0.9810000061988831,0.15776211023330688,0.13835769891738892
328,8588,0.9810000061988831,0.9810000061988831,0.15273120999336243,0.14364387094974518
329,3826,0.9810000061988831,0.9810000061988831,0.0793045163154602,0.07274683564901352
330,2197,0.9789999723434448,0.9789999723434448,0.2294119894504547,0.22267042100429535
331,5842,0.9789999723434448,0.9789999723434448,0.11137794703245163,0.1183997094631195
332,7898,0.9789999723434448,0.9789999723434448,0.09987956285476685,0.10929703712463379
333,472,0.9779999852180481,0.9779999852180481,0.11032983660697937,0.09453564137220383
334,10191,0.9769999980926514,0.9769999980926514,0.1280718445777893,0.10453705489635468
335,2970,0.9760000109672546,0.9760000109672546,0.19255313277244568,0.16289860010147095
336,8702,0.9760000109672546,0.9760000109672546,0.17098157107830048,0.1902664303779602
337,9963,0.9760000109672546,0.9760000109672546,0.12895241379737854,0.12536180019378662
338,8746,0.9760000109672546,0.9760000109672546,0.116705022752285,0.1235705316066742
339,1036,0.9760000109672546,0.9760000109672546,0.1040346622467041,0.11445600539445877
340,2237,0.9750000238418579,0.9750000238418579,0.19022291898727417,0.15849417448043823
341,2046,0.9750000238418579,0.9750000238418579,0.15322653949260712,0.13863630592823029
342,10223,0.9750000238418579,0.9750000238418579,0.14719083905220032,0.1356969177722931
343,3840,0.9739999771118164,0.9739999771118164,0.11952510476112366,0.1096053421497345
344,3374,0.9729999899864197,0.9729999899864197,0.2568483352661133,0.29308125376701355
345,5220,0.9729999899864197,0.9729999899864197,0.1837986707687378,0.1496059149503708
346,9126,0.9729999899864197,0.9729999899864197,0.17830514907836914,0.21276812255382538
347,9444,0.9729999899864197,0.9729999899864197,0.1508159339427948,0.15344136953353882
348,75,0.9729999899864197,0.9729999899864197,0.13398878276348114,0.13442914187908173
349,1634,0.9729999899864197,0.9729999899864197,0.13100622594356537,0.13604556024074554
350,7102,0.972000002861023,0.972000002861023,0.1252843290567398,0.14165104925632477
351,8418,0.972000002861023,0.972000002861023,0.10548709332942963,0.10387924313545227
352,2644,0.972000002861023,0.972000002861023,0.0979374572634697,0.10002436488866806
353,1246,0.9710000157356262,0.9710000157356262,0.2561070919036865,0.2656782865524292
354,6252,0.9710000157356262,0.9710000157356262,0.22106333076953888,0.18418848514556885
355,3957,0.9710000157356262,0.9710000157356262,0.1626768261194229,0.15199236571788788
356,7951,0.9710000157356262,0.9710000157356262,0.131881445646286,0.1377783864736557
357,1493,0.9710000157356262,0.9710000157356262,0.12856489419937134,0.11858783662319183
358,3396,0.9710000157356262,0.9710000157356262,0.10651443153619766,0.10552137345075607
359,3956,0.9700000286102295,0.9700000286102295,0.20311516523361206,0.19065193831920624
360,861,0.9700000286102295,0.9700000286102295,0.1520717740058899,0.15362145006656647
361,8636,0.9700000286102295,0.9700000286102295,0.13955196738243103,0.11546535044908524
362,3146,0.9700000286102295,0.9700000286102295,0.13413065671920776,0.12215287983417511
363,1366,0.9700000286102295,0.9700000286102295,0.10732670873403549,0.09983275830745697
364,8918,0.968999981880188,0.968999981880188,0.21716322004795074,0.27635905146598816
365,2075,0.968999981880188,0.968999981880188,0.19641081988811493,0.20575790107250214
366,3428,0.968999981880188,0.968999981880188,0.17469865083694458,0.2107297033071518
367,923,0.968999981880188,0.968999981880188,0.14523877203464508,0.19106027483940125
368,10137,0.968999981880188,0.968999981880188,0.12101958692073822,0.11188223958015442
369,4623,0.9679999947547913,0.9679999947547913,0.17541688680648804,0.3139915466308594
